Product_ID,Product_Name,Brand,Category,Price,Rating,Reviews,Sales_INR,Skin_Type,Ingredient_Type,Launch_Year,Country
212,Fresh Classic Eau de Cologne 250ml,Blue Heaven,Fragrance,1341.66,3.8,15443,171086,Sensitive,Argan Oil,2024,India
213,Hydra Aloe Vera Gel 100ml,Mamaearth,Skincare,1529.58,4.4,66690,628796,Oily,Keratin,2023,India
214,Daily Anti Hairfall Conditioner 250ml,The Moms Co.,Haircare,1656.74,4.9,50424,788605,All Skin Types,Turmeric,2023,India
215,Ultra Pure Rose Water 15g,Kama Ayurveda,Skincare,3204.74,3.7,87704,554394,Combination,Turmeric,2019,India
216,Expert Stay On Foundation Mocha 200ml,Swiss Beauty,Makeup,1574.91,3.2,76213,371521,Normal,Ceramides,2018,India
217,Advanced Flawless Finish Compact 50ml,Blue Heaven,Makeup,1936.08,4.4,65382,827862,Dry,Retinol,2021,India
218,Herbal Hydrating Aloe Vera Gel 6 g,Himalaya,Skincare,3393.11,3.7,51763,660627,All Skin Types,Amla,2019,India
219,Classic Mocha Hair Conditioner 200ml,mCaffeine,Haircare,858.17,3.1,40953,482915,Normal,Neem,2019,India
220,Matte Salicylic Acid 2% Cleanser 10 ml,Minimalist,Skincare,2920.6,3.8,111169,736130,All Skin Types,Retinol,2021,India
221,Fresh Absolute Blur Perfect Primer Honey 250ml,Lakme,Makeup,1877.82,4.3,33238,554292,Dry,Amla,2023,India
222,Revive Senorita Bloom Perfume 10 ml,Bella Vita,Fragrance,4286.08,3.4,40512,212399,Oily,Keratin,2024,India
223,Pro Mocha Hair Conditioner 30g,mCaffeine,Haircare,2097.47,3.9,50550,298488,Combination,Ceramides,2018,India
224,Matte Aloe Vera Hydrating Mist 120 ml,Forest Essentials,Skincare,501.42,3.2,42881,576653,Combination,Rose Water,2020,India
225,Expert Skin Genius Foundation Mocha 6 g,Nykaa,Makeup,952.62,3.7,27613,389852,Normal,Amla,2020,India
226,Pro Face Roller 50ml,Blue Heaven,Tools,1545.67,4.3,2762,20598,Sensitive,Ceramides,2024,India
227,Radiant Ubtan Face Wash 10 ml,Mamaearth,Skincare,2097.45,3.7,6235,118748,Sensitive,Coconut,2023,India
228,Expert Scalp Nourish Oil 6 g,Quench Botanics,Haircare,1415.62,3.8,49554,900166,Oily,Ceramides,2024,India
229,Ultra Nargis Perfume 15g,Forest Essentials,Fragrance,3547.91,3.8,36330,663129,Oily,Shea Butter,2024,India
230,Advanced Vitamin C Serum 15g,Mamaearth,Skincare,432.41,3.3,19759,264088,Oily,Niacinamide,2022,India
231,Soft Eyelash Curler 30g,Swiss Beauty,Tools,3053.27,4.3,11237,62268,Combination,Keratin,2018,India
232,Fresh Rose Water Mist 6 g,Kama Ayurveda,Fragrance,2912.01,4.1,36745,466126,Combination,Keratin,2020,India
233,Soft Soundarya Radiance Cream 100ml,Forest Essentials,Skincare,2247.65,4.7,57892,771057,Dry,Hyaluronic Acid,2019,India
234,Pure Bamboo Sheet Mask 30g,Mamaearth,Skincare,4176.04,3.0,13623,119673,All Skin Types,Niacinamide,2020,India
235,Glow Niacinamide 10% Serum 100ml,Minimalist,Skincare,3028.57,4.3,31089,392486,All Skin Types,Charcoal,2024,India
236,Ultra Natural Protein Shampoo 6 g,The Moms Co.,Haircare,1350.57,3.0,27314,515506,Dry,Neem,2019,India
237,Advanced Scalp Nourish Oil 100ml,Quench Botanics,Haircare,918.88,3.5,42330,699325,Dry,Keratin,2023,India
238,Classic Tejasvi Brightening Serum 100ml,Forest Essentials,Skincare,3474.62,3.4,48693,530330,Normal,Retinol,2019,India
239,Expert Nalpamaradi Face Scrub 30g,Kama Ayurveda,Skincare,1097.26,3.9,77962,292108,Combination,Neem,2018,India
240,Revive Eyeshadow Kit 10 ml,Swiss Beauty,Makeup,632.16,3.3,75521,318766,Combination,Charcoal,2024,India
241,Fresh Baked Blush 250ml,Good Vibes,Makeup,796.08,4.2,83320,368865,All Skin Types,Hyaluronic Acid,2019,India
242,Revive Damage Repair Mask 15g,The Moms Co.,Haircare,2088.53,4.3,17921,232973,All Skin Types,Keratin,2022,India
243,Pure Contour Brush Kit 120 ml,Swiss Beauty,Tools,2252.36,3.6,13410,154789,Oily,Salicylic Acid,2022,India
244,Pro Aloe Vera Hydrating Mist 15g,Forest Essentials,Skincare,3453.52,3.9,67683,1141124,All Skin Types,Coconut,2018,India
245,Radiant Baked Blush 15g,Good Vibes,Makeup,1999.17,4.7,59965,854440,Oily,Rose Water,2023,India
246,Daily Matte Foundation 120 ml,Good Vibes,Makeup,713.54,3.9,11017,186183,Combination,Tea Tree,2024,India
247,Matte Anti-Hairfall Shampoo 120 ml,mCaffeine,Haircare,1740.46,4.6,16801,271943,Combination,Tea Tree,2018,India
248,Bright Bio Sandalwood Sunscreen 200ml,Biotique,Skincare,3193.34,3.7,95927,1409934,All Skin Types,Saffron,2020,India
249,Expert Kajal Sharpener 250ml,Blue Heaven,Tools,350.81,3.3,6003,119564,Sensitive,Turmeric,2019,India
250,Classic Hair Revival Serum 30 pcs,St. Botanica,Haircare,2018.38,4.1,49799,578491,Combination,Niacinamide,2024,India
251,Fresh Pure Rose Water 30g,Kama Ayurveda,Skincare,3654.57,4.3,30375,245132,Normal,Keratin,2022,India
252,Expert Mogra Eau de Parfum 30 pcs,Kama Ayurveda,Fragrance,3118.56,4.0,19123,157692,All Skin Types,Tea Tree,2024,India
253,Fresh Artisto Kajal Almond 100ml,Blue Heaven,Makeup,2005.84,3.8,55140,746142,Combination,Argan Oil,2019,India
254,Pro Skin Genius Foundation Caramel 6 g,Nykaa,Makeup,2278.14,4.6,10963,173069,Sensitive,Retinol,2023,India
255,Hydra Red Onion Hair Conditioner 30 pcs,WOW Skin Science,Haircare,1611.64,4.1,11848,237919,Normal,Tea Tree,2022,India
256,Expert Frizz Control Serum 200ml,Quench Botanics,Haircare,1847.55,3.7,33269,392378,Combination,Niacinamide,2019,India
257,Glow Oil Clear Face Pack 200ml,Himalaya,Skincare,951.95,4.0,29026,255832,Combination,Hyaluronic Acid,2023,India
258,Fresh Contour De Force Mini Blush 6 g,Sugar Cosmetics,Makeup,446.44,3.5,55822,674779,Sensitive,Shea Butter,2020,India
259,Classic Tejasvi Brightening Serum 10 ml,Forest Essentials,Skincare,399.32,4.1,44166,512870,Oily,Rose Water,2024,India
260,Fresh Strengthening Hair Serum 30 pcs,Arata,Haircare,686.99,3.3,20456,251501,Dry,Retinol,2018,India
261,Advanced Natural Protein Shampoo 6 g,The Moms Co.,Haircare,495.68,3.7,56277,365267,Normal,Argan Oil,2024,India
262,Soft Brazilian Keratin Conditioner 30 pcs,St. Botanica,Haircare,1881.75,4.8,41922,504396,Combination,Shea Butter,2018,India
263,Bright Travel Beauty Sponge 15g,Nykaa,Tools,350.47,3.2,2575,92741,All Skin Types,Salicylic Acid,2022,India
264,Fresh Detan Face Wash 15g,Lotus Herbals,Skincare,3485.76,3.7,65439,664816,All Skin Types,Argan Oil,2021,India
265,Glow Niacinamide 10% Serum 15g,Minimalist,Skincare,4120.38,3.7,114552,757291,All Skin Types,Saffron,2021,India
266,Radiant Hydrating Aloe Vera Gel 100ml,Himalaya,Skincare,1712.5,4.7,82977,1418744,Combination,Charcoal,2019,India
267,Herbal Pure Rose Water 250ml,Kama Ayurveda,Skincare,932.12,4.1,30704,148405,Normal,Coconut,2021,India
268,Pure Radiance Mask 10 ml,Lotus Herbals,Skincare,2020.87,3.6,53151,362370,Sensitive,Turmeric,2022,India
269,Pro Artisto Kajal 30 pcs,Blue Heaven,Makeup,303.98,3.9,5220,103358,Normal,Hyaluronic Acid,2021,India
270,Radiant Rose Water Mist 30 pcs,Kama Ayurveda,Fragrance,1776.94,3.6,27670,470192,Normal,Neem,2023,India
271,Pro Argan Oil Shampoo 250ml,St. Botanica,Haircare,1992.94,3.5,23583,439398,Normal,Neem,2020,India
272,Hydra Glossy Lip Oil 30g,Bella Vita,Makeup,241.05,4.6,34871,547532,All Skin Types,Charcoal,2020,India
273,Pro Skin Genius Foundation Honey 200ml,Nykaa,Makeup,141.26,3.8,34049,281044,Oily,Coconut,2023,India
274,Ultra Pure Rose Water 50ml,Kama Ayurveda,Skincare,2246.61,3.9,4086,105458,All Skin Types,Hyaluronic Acid,2018,India
275,Daily Coffee Scalp Scrub 100ml,mCaffeine,Haircare,1764.54,3.8,68276,458525,Dry,Neem,2022,India
276,Pure Nargis Perfume 250ml,Forest Essentials,Fragrance,5982.75,4.6,37798,376431,Combination,Niacinamide,2018,India
277,Radiant Retinol 0.3% Night Cream 30 pcs,Minimalist,Skincare,2952.53,4.2,16309,253214,Normal,Neem,2023,India
278,Fresh Glazed Liquid Lip Balm 30 pcs,Nykaa,Makeup,2141.71,3.9,19767,371079,Oily,Niacinamide,2021,India
279,Ultra Blending Brush Duo 30 pcs,Swiss Beauty,Tools,891.12,4.2,127,33769,Normal,Ceramides,2018,India
280,Pure Skin Genius Foundation Mocha 120 ml,Nykaa,Makeup,645.77,3.4,157,47694,Combination,Salicylic Acid,2019,India
281,Classic Face Roller 10 ml,Blue Heaven,Tools,2421.63,3.5,19117,91234,Oily,Ceramides,2024,India
282,Pure Radiance Mask 120 ml,Lotus Herbals,Skincare,2793.59,4.8,119445,1165157,Oily,Argan Oil,2020,India
283,Pure Retinol 0.3% Night Cream 10 ml,Minimalist,Skincare,2807.56,3.2,13737,247795,Normal,Salicylic Acid,2022,India
284,Soft Glazed Liquid Lip Balm 10 ml,Nykaa,Makeup,2280.61,4.0,18895,188323,Normal,Rose Water,2020,India
285,Pro Tejasvi Brightening Serum 30g,Forest Essentials,Skincare,1245.52,4.2,20610,228240,Oily,Turmeric,2024,India
286,Glow HD Matte Lipstick Honey 50ml,Swiss Beauty,Makeup,412.54,4.8,23393,376642,Dry,Shea Butter,2019,India
287,Fresh Biotin Hair Mask 250ml,St. Botanica,Haircare,850.75,3.6,66281,565240,All Skin Types,Retinol,2022,India
288,Pro Stroke Of Genius Heavy-Duty Kajal 10 ml,Sugar Cosmetics,Makeup,240.66,4.0,58951,635648,All Skin Types,Rose Water,2024,India
289,Daily Deep Repair Conditioner 10 ml,Quench Botanics,Haircare,1187.65,3.7,16628,311611,Dry,Saffron,2019,India
290,Hydra Natural Protein Shampoo 250ml,The Moms Co.,Haircare,857.9,4.1,46031,735388,Sensitive,Retinol,2018,India
291,Advanced Matte Mousse Foundation Sand 15g,Bella Vita,Makeup,2297.83,3.7,80984,541857,Sensitive,Keratin,2024,India
292,Advanced Niacinamide 10% Serum 30 pcs,Minimalist,Skincare,1464.46,3.3,70784,332496,Dry,Vitamin C,2020,India
293,Pure Stroke Of Genius Heavy-Duty Kajal Almond 10 ml,Sugar Cosmetics,Makeup,1537.52,5.0,48953,230526,Sensitive,Coconut,2019,India
294,Pure Natural Protein Shampoo 30 pcs,The Moms Co.,Haircare,1583.87,4.5,50250,568704,Sensitive,Tea Tree,2021,India
295,Matte Hydrating Aloe Vera Gel 250ml,Himalaya,Skincare,589.08,3.1,8592,147975,Combination,Charcoal,2023,India
296,Fresh Pore Cleansing Brush 120 ml,Good Vibes,Tools,2847.59,3.7,2777,58619,All Skin Types,Niacinamide,2023,India
297,Bright YouthRx Anti-Ageing Cream 50ml,Lotus Herbals,Skincare,2455.52,4.5,86126,327478,Normal,Retinol,2020,India
298,Soft Fresh Unisex Perfume 100ml,Bella Vita,Fragrance,644.75,4.0,40195,728083,Oily,Ceramides,2020,India
299,Ultra Nalpamaradi Face Scrub 50ml,Kama Ayurveda,Skincare,4082.81,3.8,59078,539968,All Skin Types,Ceramides,2018,India
300,Ultra Bio Cucumber Toner 100ml,Biotique,Skincare,1645.21,4.1,67021,1050489,Normal,Retinol,2023,India
301,Glow Nalpamaradi Face Scrub 6 g,Kama Ayurveda,Skincare,2627.92,4.4,112276,1756254,Dry,Hyaluronic Acid,2022,India
302,Glow Scalp Detox Treatment 50ml,Arata,Haircare,334.26,4.3,19749,290209,Normal,Saffron,2018,India
303,Fresh Vetiver Perfume 6 g,Kama Ayurveda,Fragrance,4244.89,3.3,5114,34779,Normal,Shea Butter,2023,India
304,Radiant Stroke Of Genius Heavy-Duty Kajal Beige 50ml,Sugar Cosmetics,Makeup,1671.33,3.9,42380,765732,Oily,Neem,2018,India
305,Advanced Kumkumadi Face Oil 200ml,Kama Ayurveda,Skincare,1734.45,4.5,85675,638557,Normal,Turmeric,2019,India
306,Pro Artisto Kajal 10 ml,Blue Heaven,Makeup,516.74,3.9,46566,488222,Combination,Charcoal,2022,India
307,Matte Fresh Unisex Perfume 120 ml,Bella Vita,Fragrance,4274.05,3.3,22501,305363,All Skin Types,Rose Water,2023,India
308,Matte Argan Oil Shampoo 30g,St. Botanica,Haircare,600.75,4.2,17197,224997,Dry,Shea Butter,2018,India
309,Expert Invisible Finish Compact Warm Beige 200ml,Lakme,Makeup,1599.69,3.6,9884,103774,Sensitive,Ceramides,2020,India
310,Expert Mocha Hair Conditioner 250ml,mCaffeine,Haircare,1106.85,4.9,65291,370628,Sensitive,Rose Water,2021,India
311,Herbal Bringadi Night Serum 100ml,Kama Ayurveda,Skincare,3600.86,4.9,38062,514663,Oily,Niacinamide,2019,India
312,Fresh Absolute Blur Perfect Primer Caramel 10 ml,Lakme,Makeup,1596.42,3.3,9882,93716,Normal,Turmeric,2018,India
313,Ultra Detan Face Wash 30 pcs,Lotus Herbals,Skincare,317.17,4.0,49663,787151,All Skin Types,Retinol,2024,India
314,Classic Rice Water Shampoo 30 pcs,Quench Botanics,Haircare,235.86,3.4,28112,223347,Oily,Turmeric,2022,India
315,Hydra Jasmine & Saffron Mist 30 pcs,Forest Essentials,Fragrance,879.73,3.3,20952,352697,Sensitive,Niacinamide,2024,India
316,Ultra Vitamin C Serum 200ml,Mamaearth,Skincare,1227.93,3.8,96405,1597785,Dry,Salicylic Acid,2024,India
317,Ultra CEO Man Eau de Parfum 30g,Bella Vita,Fragrance,1790.67,4.0,790,29014,All Skin Types,Keratin,2022,India
318,Ultra Aloe Vera Gel 200ml,Mamaearth,Skincare,4481.24,4.9,48815,408861,Combination,Charcoal,2018,India
319,Matte Flawless Finish Compact 15g,Blue Heaven,Makeup,1802.35,4.9,21548,161197,Sensitive,Aloe Vera,2020,India
320,Bright Oil Clear Face Pack 200ml,Himalaya,Skincare,780.84,4.9,72464,517463,Dry,Rose Water,2018,India
321,Herbal Wax Bloom Body Mist 6 g,Nykaa,Fragrance,3632.76,4.6,521,13590,Dry,Niacinamide,2023,India
322,Advanced Bio Papaya Revitalizing Tan Removal Scrub 100ml,Biotique,Skincare,1866.98,3.1,88885,1137782,Sensitive,Aloe Vera,2022,India
323,Advanced Apple Cider Vinegar Shampoo 30g,WOW Skin Science,Haircare,764.96,4.0,42264,443082,Normal,Keratin,2020,India
324,Bright Coffee Scalp Scrub 30 pcs,mCaffeine,Haircare,2035.19,4.5,61635,413584,Oily,Charcoal,2024,India
325,Classic Detan Face Wash 15g,Lotus Herbals,Skincare,452.23,3.3,3417,68600,Oily,Aloe Vera,2020,India
326,Fresh Deep Repair Conditioner 30g,Quench Botanics,Haircare,903.73,4.5,26525,237929,Combination,Hyaluronic Acid,2024,India
327,Hydra Nalpamaradi Face Scrub 30g,Kama Ayurveda,Skincare,2722.72,3.2,81122,424827,Normal,Niacinamide,2022,India
328,Fresh Caffeine Hair Serum 120 ml,mCaffeine,Haircare,914.98,4.6,35439,578623,All Skin Types,Coconut,2023,India
329,Soft Ultra Blush Palette Nude 100ml,Swiss Beauty,Makeup,157.77,3.2,51764,944641,Normal,Amla,2024,India
330,Hydra Pure Rose Water 15g,Kama Ayurveda,Skincare,3645.8,3.0,106672,1428506,Combination,Neem,2019,India
331,Fresh Hyperfix Primer 120 ml,Blue Heaven,Makeup,1181.17,3.8,50762,543730,Oily,Saffron,2020,India
332,Bright Soft Focus Compact Mocha 200ml,Good Vibes,Makeup,2331.21,4.1,47573,717094,Oily,Coconut,2021,India
333,Classic Rice Water Shampoo 200ml,Quench Botanics,Haircare,2169.92,3.7,36308,550139,Combination,Turmeric,2018,India
334,Ultra Eyeconic Kajal Rose Beige 10 ml,Lakme,Makeup,2268.12,4.5,43542,490817,Sensitive,Coconut,2020,India
335,Daily Mogra Parfum 200ml,Forest Essentials,Fragrance,2762.4,3.1,42473,217160,Dry,Retinol,2018,India
336,Glow Eladi Hydrating Cream 6 g,Kama Ayurveda,Skincare,3496.92,3.2,44242,254756,Combination,Retinol,2021,India
337,Pro Bio Papaya Revitalizing Tan Removal Scrub 50ml,Biotique,Skincare,4404.38,4.9,84254,1163477,Sensitive,Keratin,2020,India
338,Radiant Compact Brush 15g,Good Vibes,Tools,732.58,4.2,16556,222777,Sensitive,Tea Tree,2020,India
339,Matte CEO Man Eau de Parfum 250ml,Bella Vita,Fragrance,4994.14,3.5,11695,96215,All Skin Types,Shea Butter,2021,India
340,Matte Hydrating Aloe Vera Gel 200ml,Himalaya,Skincare,656.77,4.0,83966,1148765,Oily,Aloe Vera,2024,India
341,Advanced Caffeine Hair Serum 200ml,mCaffeine,Haircare,1017.17,4.3,1540,31236,Dry,Retinol,2018,India
342,Pure Eyelash Curler 30 pcs,Swiss Beauty,Tools,849.67,4.9,21577,311606,Normal,Tea Tree,2023,India
343,Daily Glossy Lip Oil 30g,Bella Vita,Makeup,551.29,4.2,79888,417750,Combination,Saffron,2021,India
344,Advanced Daily Fresh Body Mist 6 g,Blue Heaven,Fragrance,3316.68,4.0,18558,354234,Combination,Retinol,2019,India
345,Ultra Hyper Stay Lipstick Rose Beige 120 ml,Blue Heaven,Makeup,2345.57,4.8,8663,160963,Dry,Coconut,2021,India
346,Bright Anti Hairfall Conditioner 50ml,The Moms Co.,Haircare,2180.18,4.7,29744,321242,Normal,Turmeric,2018,India
347,Fresh Long Lasting Roll-On 6 g,Blue Heaven,Fragrance,962.57,4.3,25664,468463,Normal,Turmeric,2023,India
348,Radiant Lip Crayon Beige 10 ml,Bella Vita,Makeup,1320.31,4.9,19009,115398,Oily,Argan Oil,2024,India
349,Bright Ubtan Face Wash 250ml,Mamaearth,Skincare,3975.16,4.4,117585,484819,Oily,Retinol,2022,India
350,Glow Scalp Care Shampoo 200ml,St. Botanica,Haircare,857.3,3.1,39431,597636,Oily,Turmeric,2021,India
351,Expert Lip Crayon Ivory 30g,Bella Vita,Makeup,2135.87,4.5,9819,57350,Oily,Retinol,2018,India
352,Daily Rose Water Mist 10 ml,Kama Ayurveda,Fragrance,3208.64,4.0,1890,47471,Oily,Tea Tree,2022,India
353,Revive Artisto Kajal 120 ml,Blue Heaven,Makeup,402.11,4.9,69340,792262,Combination,Amla,2020,India
354,Glow Artisto Kajal 120 ml,Blue Heaven,Makeup,1111.08,3.7,22016,289300,Sensitive,Aloe Vera,2022,India
355,Ultra Bio Morning Nectar Moisturizer 15g,Biotique,Skincare,3690.03,3.3,37425,507967,Combination,Keratin,2020,India
356,Pure Kumkumadi Face Oil 10 ml,Kama Ayurveda,Skincare,4007.63,3.6,23043,164912,Normal,Saffron,2020,India
357,Daily Rice Water Shampoo 200ml,Quench Botanics,Haircare,1687.62,3.7,1019,36575,Dry,Aloe Vera,2019,India
358,Revive Scalp Detox Treatment 250ml,Arata,Haircare,957.3,3.6,25320,326444,Normal,Aloe Vera,2018,India
359,Daily Hair Revival Serum 200ml,St. Botanica,Haircare,891.34,4.0,25530,159377,Sensitive,Rose Water,2018,India
360,Glow Pure Rose Water 200ml,Kama Ayurveda,Skincare,1029.22,3.8,42124,375073,Oily,Retinol,2024,India
361,Daily Bio Papaya Revitalizing Tan Removal Scrub 15g,Biotique,Skincare,2377.8,4.7,69535,427649,Sensitive,Hyaluronic Acid,2020,India
362,Pro Glossy Lip Oil Nude 120 ml,Bella Vita,Makeup,1155.47,4.4,19262,277855,Dry,Vitamin C,2024,India
363,Revive Absolute Matte Lipstick Honey 100ml,Lakme,Makeup,1910.35,4.5,15825,78364,Dry,Ceramides,2019,India
364,Soft Oil Clear Face Pack 120 ml,Himalaya,Skincare,3641.7,4.1,2985,63909,Combination,Shea Butter,2018,India
365,Classic Onion Oil Hair Serum 6 g,The Moms Co.,Haircare,551.76,3.1,2210,72284,All Skin Types,Coconut,2024,India
366,Classic Oil Clear Face Pack 30 pcs,Himalaya,Skincare,3387.88,4.0,75340,341120,Oily,Hyaluronic Acid,2020,India
367,Advanced Contour De Force Mini Blush 50ml,Sugar Cosmetics,Makeup,1921.06,4.1,24811,420876,All Skin Types,Saffron,2019,India
368,Hydra Ubtan Face Wash 120 ml,Mamaearth,Skincare,2727.41,3.6,13858,88798,Normal,Tea Tree,2024,India
369,Bright Luxury Collection Body Mist 10 ml,Bella Vita,Fragrance,373.07,3.6,5364,79662,All Skin Types,Neem,2021,India
370,Advanced Niacinamide 10% Serum 30g,Minimalist,Skincare,523.15,3.7,96817,1692247,All Skin Types,Keratin,2018,India
371,Classic Paintstix Lip Crayon Honey 200ml,Nykaa,Makeup,481.0,3.0,16101,283009,Oily,Vitamin C,2024,India
372,Fresh Rice Water Shampoo 50ml,Quench Botanics,Haircare,678.04,3.9,48953,784648,Combination,Rose Water,2018,India
373,Soft Ultra Blush Palette 30g,Swiss Beauty,Makeup,1048.36,4.2,18876,184484,All Skin Types,Coconut,2024,India
374,Advanced Soundarya Radiance Cream 10 ml,Forest Essentials,Skincare,4142.82,3.3,28903,187189,All Skin Types,Hyaluronic Acid,2024,India
375,Advanced Ceramide Barrier Cream 6 g,Minimalist,Skincare,4408.82,4.8,79202,513865,Oily,Rose Water,2019,India
376,Pure Vitamin C Serum 30g,Mamaearth,Skincare,2350.98,4.3,93033,884742,Dry,Retinol,2022,India
377,Expert Blending Brush Duo 10 ml,Swiss Beauty,Tools,2138.51,3.6,16915,181546,Combination,Niacinamide,2023,India
378,Bright Mocha Hair Conditioner 30 pcs,mCaffeine,Haircare,1433.61,3.3,22812,128856,Sensitive,Amla,2021,India
379,Soft Botanical Hair Mask 200ml,Quench Botanics,Haircare,284.69,4.9,22976,89348,All Skin Types,Amla,2021,India
380,Pure Purifying Neem Pack 30g,Himalaya,Skincare,1897.67,3.1,38173,561871,Normal,Retinol,2019,India
381,Glow Brazilian Keratin Conditioner 100ml,St. Botanica,Haircare,308.36,3.3,63554,464551,Normal,Keratin,2023,India
382,Pure Niacinamide 10% Serum 15g,Minimalist,Skincare,574.92,3.9,68534,537527,All Skin Types,Neem,2020,India
383,Glow Cappuccino Hair Mask 100ml,mCaffeine,Haircare,1847.97,3.8,63523,687538,Dry,Retinol,2024,India
384,Soft Contour Brush Kit 250ml,Swiss Beauty,Tools,1487.17,4.0,19208,256239,All Skin Types,Rose Water,2024,India
385,Expert Red Onion Hair Conditioner 10 ml,WOW Skin Science,Haircare,1825.19,3.3,26630,236558,Combination,Coconut,2022,India
386,Bright Aloe Vera Gel 100ml,Mamaearth,Skincare,2163.34,3.7,31460,153318,All Skin Types,Salicylic Acid,2020,India
387,Daily Moi Perfume 30g,Nykaa,Fragrance,2996.13,3.1,26149,261260,All Skin Types,Aloe Vera,2020,India
388,Pure Jasmine & Saffron Mist 30g,Forest Essentials,Fragrance,6051.27,4.6,11552,173608,Normal,Vitamin C,2019,India
389,Ultra YouthRx Anti-Ageing Cream 100ml,Lotus Herbals,Skincare,4328.26,4.6,21302,295848,Normal,Turmeric,2018,India
390,Daily Tejasvi Brightening Serum 100ml,Forest Essentials,Skincare,4417.43,3.9,94242,1607376,All Skin Types,Retinol,2021,India
391,Pro Nalpamaradi Face Scrub 6 g,Kama Ayurveda,Skincare,880.36,4.1,65644,555971,Dry,Neem,2022,India
392,Matte Neem Face Wash 30 pcs,Himalaya,Skincare,2781.43,3.5,87721,1365806,Oily,Shea Butter,2021,India
393,Hydra Scalp Detox Treatment 10 ml,Arata,Haircare,1109.42,3.6,1473,47840,All Skin Types,Aloe Vera,2024,India
394,Expert Coconut Milk Shampoo 200ml,WOW Skin Science,Haircare,1850.31,3.0,37114,203788,Combination,Charcoal,2019,India
395,Ultra Moi Perfume 6 g,Nykaa,Fragrance,3650.68,4.1,24203,276299,Sensitive,Neem,2022,India
396,Pro Kajal Sharpener 200ml,Blue Heaven,Tools,519.28,3.8,26311,317801,Sensitive,Tea Tree,2018,India
397,Daily Nargis Perfume 200ml,Forest Essentials,Fragrance,4847.74,4.2,793,54764,All Skin Types,Keratin,2018,India
398,Fresh Hair Repair Mask 200ml,Arata,Haircare,363.24,3.3,67468,735883,All Skin Types,Ceramides,2020,India
399,Bright Eyeconic Kajal Warm Beige 10 ml,Lakme,Makeup,574.65,4.0,22694,210023,Dry,Amla,2024,India
400,Pro Contour De Force Mini Blush 10 ml,Sugar Cosmetics,Makeup,653.77,3.3,49265,249295,All Skin Types,Retinol,2022,India
401,Expert Retinol 0.3% Night Cream 100ml,Minimalist,Skincare,3188.65,4.0,41851,364965,Normal,Neem,2020,India
402,Pro HD Matte Lipstick Almond 15g,Swiss Beauty,Makeup,225.58,4.8,16138,166585,Oily,Rose Water,2018,India
403,Hydra Bio Papaya Revitalizing Tan Removal Scrub 15g,Biotique,Skincare,368.59,4.9,80221,874361,Dry,Retinol,2023,India
